source,bbvar,nblocks,flux_mean,flux_std,flux_min,flux_max,nearby_count,nfft_peaks
J0814.1-1012,254.61232872792698,12,5.5,3.452052529534663,0.0,11.0,5,2
J0814.3+2940,0.000228279314910651,1,0.0,0.0,0.0,0.0,5,2
J0814.4-2643,0.0008487884181249683,1,0.0,0.0,0.0,0.0,5,2
J0814.6+6430,716.4857632699034,23,11.0,6.6332495807108,0.0,22.0,5,2
J0815.4+6553,61.574701341654915,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0815.6+3640,0.007325414516117235,1,0.0,0.0,0.0,0.0,5,2
J0815.7+2949,0.00034272835591764306,1,0.0,0.0,0.0,0.0,5,2
J0815.7-0815,192.32652804734005,8,3.5,2.29128784747792,0.0,7.0,5,2
J0816.1+4909,0.0009268922731280327,1,0.0,0.0,0.0,0.0,5,2
J0816.2-2340,135.66127261567453,6,2.5,1.707825127659933,0.0,5.0,5,2
J0816.4+5739,146.02243617415843,7,3.0,2.0,0.0,6.0,5,2
J0816.4-0007,0.00018046957438855316,1,0.0,0.0,0.0,0.0,5,2
J0816.4-1312,119.0981473423235,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0816.6-2421,246.35861906886032,7,3.0,2.0,0.0,6.0,5,2
J0816.8+2050,0.00034196930937469006,1,0.0,0.0,0.0,0.0,5,2
J0817.1+1957,0.00011385233946725748,1,0.0,0.0,0.0,0.0,5,2
J0817.5-2503,138.63174669346654,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0817.6-5251,26.57366950035822,3,1.0,0.816496580927726,0.0,2.0,5,2
J0817.8+3243,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0817.8-0934,75.55511422904237,4,1.5,1.118033988749895,0.0,3.0,5,2
J0818.2+4223,747.8726540790776,21,10.0,6.0553007081949835,0.0,20.0,5,2
J0818.4+2815,44.91238454571635,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0818.8+3155,24.319876880397846,3,1.0,0.816496580927726,0.0,2.0,5,2
J0818.9+3231,10.691113511875756,2,0.5,0.5,0.0,1.0,5,2
J0818.9-3624,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0819.2+2747,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0819.3+4038,0.00010371232718853207,1,0.0,0.0,0.0,0.0,5,2
J0819.3-0756,0.8615224409771995,2,0.5,0.5,0.0,1.0,5,2
J0819.5+0531,2.595168317043317e-05,1,0.0,0.0,0.0,0.0,5,2
J0819.5-3442,0.0008517708629369736,1,0.0,0.0,0.0,0.0,5,2
J0819.7+6432,10.080276635742834,7,3.0,2.0,0.0,6.0,5,2
J0820.2-2803,2.371941964346009,2,0.5,0.5,0.0,1.0,5,2
J0820.3+3639,58.79417063386359,6,2.5,1.707825127659933,0.0,5.0,5,2
J0820.6-0318,0.0020218819615820394,1,0.0,0.0,0.0,0.0,5,2
J0820.6-5800,34.70206454821346,3,1.0,0.816496580927726,0.0,2.0,5,3
J0820.9+2353,153.0166083252054,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0820.9-1259,1.466367393732071e-05,1,0.0,0.0,0.0,0.0,5,2
J0821.0-0650,23.907374802918298,3,1.0,0.816496580927726,0.0,2.0,5,3
J0821.2+1008,31.330790758570345,3,1.0,0.816496580927726,0.0,2.0,5,2
J0821.5-1437,0.0003491096513243974,1,0.0,0.0,0.0,0.0,5,2
J0822.0-4930,0.002222455477749463,1,0.0,0.0,0.0,0.0,5,3
J0822.9-4209,20.646639021966394,3,1.0,0.816496580927726,0.0,2.0,5,2
J0823.0+0537,1.5925391178228665e-05,1,0.0,0.0,0.0,0.0,5,2
J0823.1-6329,19.116088482851385,2,0.5,0.5,0.0,1.0,5,2
J0823.2+4043,160.35693693386565,4,1.5,1.118033988749895,0.0,3.0,5,2
J0823.2-5020,0.0006777663365937769,1,0.0,0.0,0.0,0.0,5,3
J0823.3+2224,40.71577797836699,3,1.0,0.816496580927726,0.0,2.0,5,2
J0823.7-4836,97.07393882211409,7,3.0,2.0,0.0,6.0,5,3
J0824.2-6004,0.00010200105577951035,1,0.0,0.0,0.0,0.0,5,2
J0824.4+2438,713.0303343211515,13,6.0,3.7416573867739413,0.0,12.0,5,2
J0824.7+5554,363.0726606022457,15,7.0,4.320493798938574,0.0,14.0,5,2
J0825.0+3915,33.654819767398294,3,1.0,0.816496580927726,0.0,2.0,5,2
J0825.8+0309,0.001844138139858842,1,0.0,0.0,0.0,0.0,5,2
J0825.9-3218,276.07230764797345,14,6.5,4.031128874149275,0.0,13.0,5,2
J0826.0-2230,906.0553335676998,19,9.0,5.477225575051661,0.0,18.0,5,3
J0826.1-5055,10.188544311854457,2,0.5,0.5,0.0,1.0,5,2
J0826.2-0159,0.0003360650835020351,1,0.0,0.0,0.0,0.0,5,2
J0826.2-2344,52.31050108832551,3,1.0,0.816496580927726,0.0,2.0,5,2
J0826.4-6404,0.0008795466274023056,1,0.0,0.0,0.0,0.0,5,2
J0826.8-5153,0.0015740655362606049,1,0.0,0.0,0.0,0.0,5,2
J0827.0-0708,0.0004056722391396761,1,0.0,0.0,0.0,0.0,5,2
J0827.0-4110,0.007874954266299028,1,0.0,0.0,0.0,0.0,5,2
J0827.3-0102,0.0005851699556842505,1,0.0,0.0,0.0,0.0,5,2
J0827.8+2311,185.6550661561775,4,1.5,1.118033988749895,0.0,3.0,5,2
J0827.8+5221,42.0964261798332,4,1.5,1.118033988749895,0.0,3.0,5,2
J0828.0+5658,22.350811721051144,4,1.5,1.118033988749895,0.0,3.0,5,2
J0828.1-3730,200.746219245475,7,3.0,2.0,0.0,6.0,5,2
J0828.2+4152,4.13924602026502,2,0.5,0.5,0.0,1.0,5,2
J0828.6-0747,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0828.7-2421,0.0002754958333071045,1,0.0,0.0,0.0,0.0,5,2
J0828.7-4448,50.79979365174515,5,2.0,1.4142135623730951,0.0,4.0,5,3
J0829.0-5111,0.00030118811991997063,1,0.0,0.0,0.0,0.0,5,3
J0829.1+1754,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0829.2+3728,0.0008243396878242493,1,0.0,0.0,0.0,0.0,5,2
J0829.4+4018,14.531111964141019,2,0.5,0.5,0.0,1.0,5,2
J0829.5+0858,0.0010492457076907158,1,0.0,0.0,0.0,0.0,5,2
J0829.6-1140,38.056987986060875,4,1.5,1.118033988749895,0.0,3.0,5,2
J0829.7+5109,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0829.7-2239,120.08733426249592,5,2.0,1.4142135623730951,0.0,4.0,5,3
J0829.7-5856,325.0188167868512,19,9.0,5.477225575051661,0.0,18.0,5,3
J0830.1-0946,4.650568712349923e-06,1,0.0,0.0,0.0,0.0,5,2
J0830.2+5230,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0830.5-4452,29.8480674532683,3,1.0,0.816496580927726,0.0,2.0,5,3
J0830.6-5450,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0830.8+2410,2467.1582399831836,22,10.5,6.34428877022476,0.0,21.0,5,3
J0831.0+2630,634.6379705311082,9,4.0,2.581988897471611,0.0,8.0,5,3
J0831.5+1746,68.18333852030983,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0831.5-4525,23.545810552345756,3,1.0,0.816496580927726,0.0,2.0,5,3
J0831.8+0429,1577.2335229819228,40,19.5,11.543396380615196,0.0,39.0,5,3
J0832.1-4552,0.587376452120111,2,0.5,0.5,0.0,1.0,5,3
J0832.4+2752,32.40087565555058,3,1.0,0.816496580927726,0.0,2.0,5,2
J0832.5+4913,81.62411015294492,3,1.0,0.816496580927726,0.0,2.0,5,2
J0832.9+3301,4.2164802530255905,3,1.0,0.816496580927726,0.0,2.0,5,2
J0833.4-0458,0.002466509584337473,1,0.0,0.0,0.0,0.0,5,2
J0833.5-0729,3.016873100847306e-05,1,0.0,0.0,0.0,0.0,5,2
J0833.6-4015,0.0010154252959182486,1,0.0,0.0,0.0,0.0,5,2
J0833.6-4341,11.688500299367433,2,0.5,0.5,0.0,1.0,5,3
J0834.0+4223,84.40873979122955,6,2.5,1.707825127659933,0.0,5.0,5,2
J0834.0-4927,0.0009978196394513361,0,,,,,5,3
J0834.2-2506,0.00024522192688891664,1,0.0,0.0,0.0,0.0,5,2
J0834.6-5435,48.355774583559196,4,1.5,1.118033988749895,0.0,3.0,5,2
J0834.8+4405,24.954444408722793,3,1.0,0.816496580927726,0.0,2.0,5,2
J0834.9-4526,301.630203861896,19,9.0,5.477225575051661,0.0,18.0,5,3
J0834.9-4609,40.64887281161555,0,,,,,5,3
J0835.1-2241,0.0004978936376573984,1,0.0,0.0,0.0,0.0,5,2
J0835.2-4458,356.52157443029137,19,9.0,5.477225575051661,0.0,18.0,5,3
J0835.3-4510,286.3012517291936,0,,,,,5,3
J0835.7+0937,0.0007746865153421822,1,0.0,0.0,0.0,0.0,5,2
J0835.8+1516,36.69294636413292,3,1.0,0.816496580927726,0.0,2.0,5,2
J0835.9-2120,22.57313813435485,3,1.0,0.816496580927726,0.0,2.0,5,2
J0836.2-8015,0.0001835672830452495,1,0.0,0.0,0.0,0.0,5,2
J0836.3+2141,63.91044896518883,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0836.3-2023,67.68108176804299,4,1.5,1.118033988749895,0.0,3.0,5,2
J0836.6-6034,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0836.7-4640,49.10233186716562,5,2.0,1.4142135623730951,0.0,4.0,5,3
J0836.9+5831,0.0026596426032483578,1,0.0,0.0,0.0,0.0,5,2
J0837.2+1456,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0837.8-4052,9.343816782347858e-05,1,0.0,0.0,0.0,0.0,5,3
J0838.3+4019,0.4376432544842146,2,0.5,0.5,0.0,1.0,5,3
J0838.3-4558,45.598520048998125,5,2.0,1.4142135623730951,0.0,4.0,5,3
J0838.5-2452,3.657010165625252e-05,1,0.0,0.0,0.0,0.0,5,2
J0838.7-2828,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0838.8-3951,0.00047731027007102966,1,0.0,0.0,0.0,0.0,5,2
J0838.9-2318,0.0007440967910952168,1,0.0,0.0,0.0,0.0,5,3
J0839.5+1802,205.32968763755412,13,6.0,3.7416573867739413,0.0,12.0,5,2
J0839.6-8341,0.3779602721998572,2,0.5,0.5,0.0,1.0,5,2
J0839.7+0104,1969.7318327991743,34,16.5,9.810708435174291,0.0,33.0,5,3
J0839.7+3540,22.252031613751285,3,1.0,0.816496580927726,0.0,2.0,5,2
J0840.1-0225,2.6908395381700956,2,0.5,0.5,0.0,1.0,5,2
J0840.3-4119,24.943849320214213,3,1.0,0.816496580927726,0.0,2.0,5,3
J0840.7-3127,0.0006302173378571752,1,0.0,0.0,0.0,0.0,5,2
J0840.9+1315,67.85402208032593,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0841.0+2236,152.955117577495,6,2.5,1.707825127659933,0.0,5.0,5,2
J0841.0-2747,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0841.2+7051,14016.850897858903,69,34.0,19.91649232838621,0.0,68.0,5,3
J0841.3-3554,35.815056060334186,3,1.0,0.816496580927726,0.0,2.0,5,2
J0842.3-6053,368.2070479194156,19,9.0,5.477225575051661,0.0,18.0,5,3
J0842.4+0253,72.97365184915934,4,1.5,1.118033988749895,0.0,3.0,5,2
J0842.7+6657,0.0004517306207389993,1,0.0,0.0,0.0,0.0,5,2
J0843.0-0852,28.970535101468386,3,1.0,0.816496580927726,0.0,2.0,5,2
J0843.0-4228,17.609573002815523,2,0.5,0.5,0.0,1.0,5,3
J0843.1+5033,435.150639696163,12,5.5,3.452052529534663,0.0,11.0,5,2
J0843.1+7113,9903.715214785876,55,27.0,15.874507866387544,0.0,54.0,5,3
J0843.3+1105,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0843.3+6713,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0843.6-6932,0.00018922736660442752,1,0.0,0.0,0.0,0.0,5,2
J0844.1+5312,67.7346459919354,4,1.5,1.118033988749895,0.0,3.0,5,2
J0844.2-4552,12.807793632629455,2,0.5,0.5,0.0,1.0,5,2
J0844.3-4325,13.0995624277366,2,0.5,0.5,0.0,1.0,5,3
J0844.3-4652,0.00039837045824242523,1,0.0,0.0,0.0,0.0,5,3
J0844.5+3035,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0844.9-4112,0.002071782946586609,1,0.0,0.0,0.0,0.0,5,3
J0845.0-5458,27.279963031003717,3,1.0,0.816496580927726,0.0,2.0,5,2
J0845.2+0441,23.65628971859809,3,1.0,0.816496580927726,0.0,2.0,5,2
J0845.5-3712,28.90014291992702,3,1.0,0.816496580927726,0.0,2.0,5,2
J0845.7-4731,5.698380846297368e-06,1,0.0,0.0,0.0,0.0,5,3
J0845.8-5555,235.98538464329306,8,3.5,2.29128784747792,0.0,7.0,5,2
J0845.9+6822,1201.0664127816522,15,7.0,4.320493798938574,0.0,14.0,5,3
J0846.0-4208,14.32793155523359,2,0.5,0.5,0.0,1.0,5,3
J0846.7-2608,6.053642891856725e-05,1,0.0,0.0,0.0,0.0,5,2
J0847.0-2337,21.85850707878126,3,1.0,0.816496580927726,0.0,2.0,5,3
J0847.1-4503,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0847.2+1134,0.00025822920724749565,1,0.0,0.0,0.0,0.0,5,2
J0847.2+4609,78.01728688184238,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0847.3-5954,72.10605389948404,6,2.5,1.707825127659933,0.0,5.0,5,2
J0847.9-0522,0.0003548376262187958,1,0.0,0.0,0.0,0.0,5,2
J0847.9-0703,41.592167183364836,3,1.0,0.816496580927726,0.0,2.0,5,2
J0847.9-4134,0.001385603980452288,1,0.0,0.0,0.0,0.0,5,3
J0847.9-4616,0.0016528932319488376,1,0.0,0.0,0.0,0.0,5,3
J0848.3-4527,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0848.6+0506,0.0013637970480075978,1,0.0,0.0,0.0,0.0,5,2
J0848.6-4329,26.03991644621874,3,1.0,0.816496580927726,0.0,2.0,5,3
J0848.7+7017,2963.8240564563366,29,14.0,8.366600265340756,0.0,28.0,5,2
J0848.9+0202,0.000872292123403895,1,0.0,0.0,0.0,0.0,5,3
J0848.9-2657,1.0136980563402176e-05,1,0.0,0.0,0.0,0.0,5,2
J0849.0+6606,15.345811761519826,2,0.5,0.5,0.0,1.0,5,2
J0849.0-4703,0.0011095891713921446,1,0.0,0.0,0.0,0.0,5,3
J0849.1-4222,0.00012496794806793332,1,0.0,0.0,0.0,0.0,5,3
J0849.2-4405,0.0005466035072458908,1,0.0,0.0,0.0,0.0,5,3
J0849.3-2910,18.565463573555462,2,0.5,0.5,0.0,1.0,5,2
J0849.5+0456,18.29496487677534,3,1.0,0.816496580927726,0.0,2.0,5,2
J0849.5-4300,27.51335011305855,3,1.0,0.816496580927726,0.0,2.0,5,3
J0849.5-5836,8.055259111472424e-05,1,0.0,0.0,0.0,0.0,5,2
J0849.7-3541,262.8998086827033,9,4.0,2.581988897471611,0.0,8.0,5,2
J0850.0+4855,1194.238048325301,20,9.5,5.766281297335398,0.0,19.0,5,3
J0850.0+5108,2681.6248153903935,25,12.0,7.211102550927978,0.0,24.0,5,3
J0850.1-1212,1723.6228378859334,32,15.5,9.233092656309694,0.0,31.0,5,3
J0850.3-4448,13.350761262292963,2,0.5,0.5,0.0,1.0,5,3
J0850.3-4608,0.0015981495380401611,1,0.0,0.0,0.0,0.0,5,3
J0850.6+3456,0.0006626537069678307,1,0.0,0.0,0.0,0.0,5,2
J0851.1-1808,12.02266072754719,2,0.5,0.5,0.0,1.0,5,2
J0851.2-4737,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0851.3-4418,0.0008582314294471871,1,0.0,0.0,0.0,0.0,5,2
J0851.6+4735,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0851.6+5528,116.08462654443929,9,4.0,2.581988897471611,0.0,8.0,5,2
J0851.8+4845,536.7726676641623,15,7.0,4.320493798938574,0.0,14.0,5,3
J0852.0-4530,0.006966847118746955,1,0.0,0.0,0.0,0.0,5,2
J0852.0-5227,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0852.1+2832,11.66860455943484,2,0.5,0.5,0.0,1.0,5,2
J0852.5-2515,0.0072974397882603625,1,0.0,0.0,0.0,0.0,5,2
J0852.5-3124,4.877078957193142,2,0.5,0.5,0.0,1.0,5,2
J0852.5-5756,6007.047579848428,61,30.0,17.60681686165901,0.0,60.0,5,3
J0853.1-3657,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0853.2+0721,33.760821462645254,3,1.0,0.816496580927726,0.0,2.0,5,2
J0853.3-4217,0.0008716210722923279,1,0.0,0.0,0.0,0.0,5,3
J0853.4-4400,0.00036838650703430176,1,0.0,0.0,0.0,0.0,5,2
J0853.7-4308,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0853.7-5503,49.66109379213178,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0853.8-2310,0.0008003623224794865,1,0.0,0.0,0.0,0.0,5,2
J0854.0-4641,0.0005103796720504761,1,0.0,0.0,0.0,0.0,5,3
J0854.1+2753,2.71155219095931e-05,1,0.0,0.0,0.0,0.0,5,2
J0854.2+4408,0.0004162364639341831,1,0.0,0.0,0.0,0.0,5,2
J0854.6-3103,10.677750839014095,2,0.5,0.5,0.0,1.0,5,2
J0854.8+2006,3477.2654213609408,55,27.0,15.874507866387544,0.0,54.0,5,3
J0854.8-4504,0.0004504770040512085,1,0.0,0.0,0.0,0.0,5,2
J0854.9-4426,11.988193373079412,2,0.5,0.5,0.0,1.0,5,3
J0855.3-6030,0.0004937518388032913,1,0.0,0.0,0.0,0.0,5,2
J0855.4-4704,0.0003380812704563141,1,0.0,0.0,0.0,0.0,5,3
J0855.5-0719,0.0001794977579265833,1,0.0,0.0,0.0,0.0,5,2
J0855.8-4552,0.0066284238346270286,1,0.0,0.0,0.0,0.0,5,2
J0856.2-0810,6.427255746001807,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0856.4-5433,99.29249074143542,6,2.5,1.707825127659933,0.0,5.0,5,2
J0856.5-5310,0.00011462610518719885,1,0.0,0.0,0.0,0.0,5,2
J0856.6-1106,110.80584091417626,4,1.5,1.118033988749895,0.0,3.0,5,2
J0856.7+2057,640.0696425603741,16,7.5,4.6097722286464435,0.0,15.0,5,2
J0856.7-4349,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0856.9+7145,2657.163214391568,28,13.5,8.077747210701755,0.0,27.0,5,2
J0857.4+6615,0.00017124327223427827,1,0.0,0.0,0.0,0.0,5,2
J0857.6+0136,4.1753742152650375e-07,1,0.0,0.0,0.0,0.0,5,2
J0857.8-4253,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0857.9-1949,146.42449875840884,6,2.5,1.707825127659933,0.0,5.0,5,2
J0858.0-3129,2.442730280915214,2,0.5,0.5,0.0,1.0,5,2
J0858.1+8604,135.43653584225046,9,4.0,2.581988897471611,0.0,8.0,5,2
J0858.2-4427,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0858.2-4617,6.034970283508301e-06,1,0.0,0.0,0.0,0.0,5,3
J0858.6+1409,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0859.0-4338,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0859.1-4730,4.967302083969116e-05,1,0.0,0.0,0.0,0.0,5,3
J0859.2+0048,0.5672048086855703,2,0.5,0.5,0.0,1.0,5,2
J0859.3+6217,30.291676141952053,3,1.0,0.816496580927726,0.0,2.0,5,2
J0859.3+8345,1.9406230974917484,3,1.0,0.816496580927726,0.0,2.0,5,2
J0859.5-4534,0.0011333078145980835,1,0.0,0.0,0.0,0.0,5,3
J0859.8-4654,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0900.0-4606,0.0003621816449594917,1,0.0,0.0,0.0,0.0,5,2
J0900.1-4402,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0900.3-2549,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0900.6-1243,189.2214484951061,9,4.0,2.581988897471611,0.0,8.0,5,2
J0900.6-7413,43.52025343284208,4,1.5,1.118033988749895,0.0,3.0,5,2
J0900.7-4429,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0900.8+0251,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0900.8-4313,9.055713599082083e-05,1,0.0,0.0,0.0,0.0,5,3
J0900.9+6742,239.0112067267994,10,4.5,2.8722813232690143,0.0,9.0,5,2
J0901.0-4453,0.0004279017448425293,1,0.0,0.0,0.0,0.0,5,3
J0901.3-1528,0.00031402100330524263,1,0.0,0.0,0.0,0.0,5,2
J0901.3-4848,0.0005230037168075796,1,0.0,0.0,0.0,0.0,5,2
J0901.5+6711,0.0005369646860344801,1,0.0,0.0,0.0,0.0,5,2
J0901.9+4542,1.0932563713341494,2,0.5,0.5,0.0,1.0,5,2
J0902.5+2050,378.3150565310935,19,9.0,5.477225575051661,0.0,18.0,5,2
J0902.6-4634,0.0005027497390983626,1,0.0,0.0,0.0,0.0,5,2
J0902.7-4727,30.618411114733135,3,1.0,0.816496580927726,0.0,2.0,5,3
J0902.8+6443,0.001477563699154416,1,0.0,0.0,0.0,0.0,5,2
J0902.8-4806,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0903.1+4650,132.56083995579974,8,3.5,2.29128784747792,0.0,7.0,5,2
J0903.4+4056,77.48546814628321,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0903.6+2848,8.973890703600773e-05,1,0.0,0.0,0.0,0.0,5,2
J0903.6-5025,0.00012425371824065223,1,0.0,0.0,0.0,0.0,5,2
J0903.9-2735,0.00030744512332603335,1,0.0,0.0,0.0,0.0,5,2
J0904.0-4941,0.0012145906548539642,1,0.0,0.0,0.0,0.0,5,2
J0904.2+2731,122.58080717369603,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0904.3+4239,475.31938735834854,6,2.5,1.707825127659933,0.0,5.0,5,2
J0904.3+5204,73.68200081757442,5,2.0,1.4142135623730951,0.0,4.0,5,3
J0904.5-3514,362.8814068548848,17,8.0,4.898979485566356,0.0,16.0,5,3
J0904.8-4910,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0904.9-5734,41840.80463180251,125,62.0,36.08323710533743,0.0,124.0,5,3
J0905.1-3702,23.28911608078397,3,1.0,0.816496580927726,0.0,2.0,5,2
J0905.5+1358,10.657672387955245,2,0.5,0.5,0.0,1.0,5,2
J0905.9-1011,0.00038258567860793846,1,0.0,0.0,0.0,0.0,5,3
J0906.2-1708,0.0013548769620683743,1,0.0,0.0,0.0,0.0,5,2
J0906.2-5337,4.820991676979247e-07,1,0.0,0.0,0.0,0.0,5,2
J0906.3-0905,89.12857314720725,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0906.7+4951,0.0002582313088623778,1,0.0,0.0,0.0,0.0,5,2
J0906.7-2125,0.004571734461933374,1,0.0,0.0,0.0,0.0,5,2
J0907.0+0857,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0907.3-5153,0.0015260614454746246,1,0.0,0.0,0.0,0.0,5,3
J0907.8-1002,0.000827195745841891,1,0.0,0.0,0.0,0.0,5,2
J0908.5-4915,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0908.5-8751,36.43211368619768,3,1.0,0.816496580927726,0.0,2.0,5,2
J0908.8-2118,3.642128817205048e-05,1,0.0,0.0,0.0,0.0,5,2
J0908.9+6647,25.885355841151238,3,1.0,0.816496580927726,0.0,2.0,5,2
J0909.0+2311,13.657428138249088,2,0.5,0.5,0.0,1.0,5,2
J0909.1+0121,2575.2095070316586,38,18.5,10.965856099730654,0.0,37.0,5,3
J0909.6+0200,659.4637715850793,16,7.5,4.6097722286464435,0.0,15.0,5,2
J0909.7+4253,1578.453345940042,15,7.0,4.320493798938574,0.0,14.0,5,3
J0909.7-0230,599.7443260200795,21,10.0,6.0553007081949835,0.0,20.0,5,3
J0909.9+3103,0.024242352644691323,2,0.5,0.5,0.0,1.0,5,2
J0910.1-1817,0.00015195226296782494,1,0.0,0.0,0.0,0.0,5,2
J0910.3-4808,26.41717027827781,3,1.0,0.816496580927726,0.0,2.0,5,2
J0910.6+2247,262.88095523905906,7,3.0,2.0,0.0,6.0,5,2
J0910.6+3329,30.035899680806324,3,1.0,0.816496580927726,0.0,2.0,5,2
J0910.7-5048,115.19904606824525,4,1.5,1.118033988749895,0.0,3.0,5,2
J0910.8+3900,98.71056395130367,8,3.5,2.29128784747792,0.0,7.0,5,2
J0911.2+6100,32.442195902236335,3,1.0,0.816496580927726,0.0,2.0,5,2
J0911.7+3349,0.0001510751899331808,1,0.0,0.0,0.0,0.0,5,2
J0911.9-1541,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0912.1-6450,0.0008146623149514198,1,0.0,0.0,0.0,0.0,5,2
J0912.2+2800,2.1162171009336816e-05,1,0.0,0.0,0.0,0.0,5,2
J0912.2+3004,8.081179043983866e-05,1,0.0,0.0,0.0,0.0,5,2
J0912.2+4127,968.9399430609301,21,10.0,6.0553007081949835,0.0,20.0,5,3
J0912.3-4953,24.617975553441283,3,1.0,0.816496580927726,0.0,2.0,5,2
J0912.4-2756,0.0008955327793955803,1,0.0,0.0,0.0,0.0,5,2
J0912.4-3257,0.5454191981619017,4,1.5,1.118033988749895,0.0,3.0,5,2
J0912.5+1556,211.68043273597084,13,6.0,3.7416573867739413,0.0,12.0,5,2
J0912.9-2103,2.586282789707184e-06,1,0.0,0.0,0.0,0.0,5,2
J0913.6+8133,0.2094322101924968,3,1.0,0.816496580927726,0.0,2.0,5,2
J0913.7+1540,338.5661055354684,16,7.5,4.6097722286464435,0.0,15.0,5,2
J0913.9+1732,56.48773699449292,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0914.1-0159,76.02271450793205,6,2.5,1.707825127659933,0.0,5.0,5,2
J0914.5+0248,223.8101179301916,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0914.7+6845,81.22791739106789,6,2.5,1.707825127659933,0.0,5.0,5,2
J0914.7-4753,0.0008080863226496149,1,0.0,0.0,0.0,0.0,5,2
J0914.8+5845,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0915.1-3738,0.0003768564465644886,1,0.0,0.0,0.0,0.0,5,2
J0915.3-4929,0.0008915831640479155,1,0.0,0.0,0.0,0.0,5,2
J0915.4-0321,37.10172076529568,3,1.0,0.816496580927726,0.0,2.0,5,2
J0915.5-3028,26.166340257878346,3,1.0,0.816496580927726,0.0,2.0,5,2
J0915.9+2933,27.096886166371405,2,0.5,0.5,0.0,1.0,5,3
J0916.2-5823,1002.4219619035782,18,8.5,5.188127472091127,0.0,17.0,5,2
J0916.6+0955,8.374667152111215e-05,1,0.0,0.0,0.0,0.0,5,2
J0916.7+3855,237.2001589163068,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0916.8+5238,0.00018287450075149536,1,0.0,0.0,0.0,0.0,5,2
J0916.9+7754,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0917.1-2130,295.40299607325437,8,3.5,2.29128784747792,0.0,7.0,5,2
J0917.3-0342,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0917.8-5417,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0918.2-4752,0.0007040761411190033,1,0.0,0.0,0.0,0.0,5,2
J0918.7-0626,96.4646873351561,6,2.5,1.707825127659933,0.0,5.0,5,2
J0918.9-4905,0.000846562506922055,1,0.0,0.0,0.0,0.0,5,2
J0919.2-6205,0.0003461381420493126,1,0.0,0.0,0.0,0.0,5,2
J0919.3-2202,37.31264434545266,4,1.5,1.118033988749895,0.0,3.0,5,2
